Ticker,Sector,28-Dec-17,1-Jan-18,2-Jan-18,3-Jan-18,4-Jan-18,7-Jan-18,8-Jan-18,9-Jan-18,10-Jan-18,11-Jan-18,14-Jan-18,15-Jan-18,16-Jan-18,17-Jan-18,18-Jan-18,21-Jan-18,22-Jan-18,23-Jan-18,24-Jan-18,25-Jan-18,28-Jan-18,29-Jan-18,30-Jan-18,31-Jan-18,1-Feb-18,4-Feb-18,5-Feb-18,6-Feb-18,7-Feb-18,8-Feb-18,11-Feb-18,12-Feb-18,13-Feb-18,14-Feb-18,15-Feb-18,18-Feb-18,19-Feb-18,20-Feb-18,22-Feb-18,25-Feb-18,26-Feb-18,27-Feb-18,28-Feb-18,1-Mar-18,4-Mar-18,5-Mar-18,6-Mar-18,
UNIQUEHRL,Tourism & Leisure,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00,294400000.00
UNITEDAIR,Tourism & Leisure,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00,687289680.00
UNITEDINS,General Insurance,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00,41998919.00
UPGDCL,Fuel & Power,362944699.00,362944699.00,362944699.00,362944699.00,362944699.00,362944699.00,362944699.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00,399239168.00
USMANIAGL,Industrial,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00,15828092.00
UTTARABANK,Bank,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00,400080340.00
UTTARAFIN,NBFI,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00,125220480.00
WATACHEM,Pharmaceuticals,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00,9121613.00
WMSHIPYARD,Industrial,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00,166280503.00
YOUSUFLOUR,Foods & Allied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ZAHEENSPIN,Textile,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00,249338331.00
ZAHINTEX,Textile,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00,74389590.00
ZEALBANGLA,Foods & Allied,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00,6000000.00
AMANFEED,Foods & Allied,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00,116160000.00
KDSALTD,Industrial,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00,60060000.00
SIMTEX,Textile,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00,65917500.00
REGENTTEX,Textile,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00,115500000.00
ITC,IT,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00,104052000.00
SEMLLECMF,Mutual Fund,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00
VAMLBDMF1,Mutual Fund,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00,104320000.00
DSSL,Textile,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00,132250000.00
DOREENPWR,Fuel & Power,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00,105600000.00
BNICL,Insurance,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00,44250000.00
ACMELAB,Pharmaceuticals,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00,211601700.00
ETL,Textile,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00,158400000.00
YPL,Industrial,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00,68145000.00
FORTUNE,Tannery,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00,108640000.00
VAMLRBBF,Mutual Fund,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00,158745000.00
CAPMBDBLMF,Mutual Fund,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00,50131000.00
PDL,Textile,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00,127125000.00
